AnalysisID,Date,PlotKey,Location,Plot,SubPlot,Block,Rotation,Tillage,NitrateN,Depth,CropName,Year,Winter,Cover,winter
218212310,2018-11-21,23800,2,38,0,3,R4,P,7.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212307,2018-11-21,23500,2,35,0,3,R3,P,8.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212317,2018-11-21,24500,2,45,0,3,R2,H,26.8,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212309,2018-11-21,23700,2,37,0,3,R4,D2,48.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212306,2018-11-21,23400,2,34,0,3,R3,H,6.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212311,2018-11-21,23900,2,39,0,3,R4,H,5.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212312,2018-11-21,24000,2,40,0,3,R4,D1,13.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212313,2018-11-21,24900,2,49,0,4,R4,D1,15.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212314,2018-11-21,25000,2,50,0,4,R4,P,2.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212315,2018-11-21,25100,2,51,0,4,R4,D2,22.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212316,2018-11-21,25200,2,52,0,4,R4,H,9.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212308,2018-11-21,23600,2,36,0,3,R3,D2,20.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212246,2018-10-29,21000,2,10,0,1,R2,D1,8.5,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212247,2018-10-29,21100,2,11,0,1,R2,P,19,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212248,2018-10-29,21200,2,12,0,1,R2,H,13,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212249,2018-10-29,21300,2,13,0,1,R3,H,10.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212250,2018-10-29,21400,2,14,0,1,R3,D1,10.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212251,2018-10-29,21500,2,15,0,1,R3,P,8.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212252,2018-10-29,21600,2,16,0,1,R3,D2,8.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212253,2018-10-29,22500,2,25,0,2,R4,P,5.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212245,2018-10-29,20900,2,9,0,1,R2,D2,18.5,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212255,2018-10-29,22700,2,27,0,2,R4,D2,7.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212238,2018-10-29,21800,2,18,0,2,R2,P,19.7,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212254,2018-10-29,22600,2,26,0,2,R4,H,7.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212244,2018-10-29,22400,2,24,0,2,R3,H,15.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212243,2018-10-29,22300,2,23,0,2,R3,D2,12.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212242,2018-10-29,22200,2,22,0,2,R3,D1,5.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212241,2018-10-29,22100,2,21,0,2,R3,P,8.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212233,2018-10-29,20500,2,5,0,1,R4,D2,13.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212239,2018-10-29,21900,2,19,0,2,R2,H,10.3,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212237,2018-10-29,21700,2,17,0,2,R2,D1,12.5,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212236,2018-10-29,20800,2,8,0,1,R4,D1,39.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212235,2018-10-29,20700,2,7,0,1,R4,H,10.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212234,2018-10-29,20600,2,6,0,1,R4,P,33.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212256,2018-10-29,22800,2,28,0,2,R4,D1,8.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212240,2018-10-29,22000,2,20,0,2,R2,D2,15.3,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212273,2018-10-29,25700,2,57,0,4,R2,D2,11.2,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212279,2018-10-29,26300,2,63,0,4,R3,D1,7.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212257,2018-10-29,23300,2,33,0,3,R3,D1,16,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212278,2018-10-29,26200,2,62,0,4,R3,D2,27.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212277,2018-10-29,26100,2,61,0,4,R3,H,14.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212276,2018-10-29,26000,2,60,0,4,R2,D1,27,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212274,2018-10-29,25800,2,58,0,4,R2,H,9,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212280,2018-10-29,26400,2,64,0,4,R3,P,46.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212272,2018-10-29,24800,2,48,0,3,R2,D2,17.8,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212271,2018-10-29,24700,2,47,0,3,R2,P,17.7,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212270,2018-10-29,24600,2,46,0,3,R2,D1,13.6,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212269,2018-10-29,24500,2,45,0,3,R2,H,20.3,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212262,2018-10-29,23800,2,38,0,3,R4,P,9.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212258,2018-10-29,23400,2,34,0,3,R3,H,6.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212275,2018-10-29,25900,2,59,0,4,R2,P,33.7,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212268,2018-10-29,25200,2,52,0,4,R4,H,49.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212261,2018-10-29,23700,2,37,0,3,R4,D2,21.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212259,2018-10-29,23500,2,35,0,3,R3,P,14.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212263,2018-10-29,23900,2,39,0,3,R4,H,10.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212264,2018-10-29,24000,2,40,0,3,R4,D1,12.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212265,2018-10-29,24900,2,49,0,4,R4,D1,19.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212266,2018-10-29,25000,2,50,0,4,R4,P,9.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212267,2018-10-29,25100,2,51,0,4,R4,D2,46.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212260,2018-10-29,23600,2,36,0,3,R3,D2,14.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212198,2018-10-10,21000,2,10,0,1,R2,D1,NA,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212202,2018-10-10,21400,2,14,0,1,R3,D1,10,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212199,2018-10-10,21100,2,11,0,1,R2,P,17.2,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212200,2018-10-10,21200,2,12,0,1,R2,H,11.9,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212201,2018-10-10,21300,2,13,0,1,R3,H,8.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212203,2018-10-10,21500,2,15,0,1,R3,P,8.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212204,2018-10-10,21600,2,16,0,1,R3,D2,8.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212205,2018-10-10,22500,2,25,0,2,R4,P,4.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212209,2018-10-10,23300,2,33,0,3,R3,D1,11.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212197,2018-10-10,20900,2,9,0,1,R2,D2,15.4,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212206,2018-10-10,22600,2,26,0,2,R4,H,7.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212196,2018-10-10,22400,2,24,0,2,R3,H,25.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212195,2018-10-10,22300,2,23,0,2,R3,D2,9.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212194,2018-10-10,22200,2,22,0,2,R3,D1,24.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212193,2018-10-10,22100,2,21,0,2,R3,P,6.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212192,2018-10-10,22000,2,20,0,2,R2,D2,14.6,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212191,2018-10-10,21900,2,19,0,2,R2,H,12.2,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212190,2018-10-10,21800,2,18,0,2,R2,P,17.3,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212189,2018-10-10,21700,2,17,0,2,R2,D1,12.2,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212188,2018-10-10,20800,2,8,0,1,R4,D1,34.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212187,2018-10-10,20700,2,7,0,1,R4,H,9.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212185,2018-10-10,20500,2,5,0,1,R4,D2,10.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212208,2018-10-10,22800,2,28,0,2,R4,D1,8.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212186,2018-10-10,20600,2,6,0,1,R4,P,28.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212231,2018-10-10,26300,2,63,0,4,R3,D1,6.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212232,2018-10-10,26400,2,64,0,4,R3,P,17,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212230,2018-10-10,26200,2,62,0,4,R3,D2,18.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212229,2018-10-10,26100,2,61,0,4,R3,H,12,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212228,2018-10-10,26000,2,60,0,4,R2,D1,27,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212227,2018-10-10,25900,2,59,0,4,R2,P,25.3,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212226,2018-10-10,25800,2,58,0,4,R2,H,9.2,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212225,2018-10-10,25700,2,57,0,4,R2,D2,9.7,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212224,2018-10-10,24800,2,48,0,3,R2,D2,13.8,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212223,2018-10-10,24700,2,47,0,3,R2,P,16.2,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212222,2018-10-10,24600,2,46,0,3,R2,D1,13.1,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212221,2018-10-10,24500,2,45,0,3,R2,H,15.1,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212213,2018-10-10,23700,2,37,0,3,R4,D2,17.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212207,2018-10-10,22700,2,27,0,2,R4,D2,6.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212220,2018-10-10,25200,2,52,0,4,R4,H,65,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212212,2018-10-10,23600,2,36,0,3,R3,D2,11.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212210,2018-10-10,23400,2,34,0,3,R3,H,NA,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212214,2018-10-10,23800,2,38,0,3,R4,P,10.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212215,2018-10-10,23900,2,39,0,3,R4,H,12.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212216,2018-10-10,24000,2,40,0,3,R4,D1,11.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212217,2018-10-10,24900,2,49,0,4,R4,D1,12.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212218,2018-10-10,25000,2,50,0,4,R4,P,16.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212219,2018-10-10,25100,2,51,0,4,R4,D2,37.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212211,2018-10-10,23500,2,35,0,3,R3,P,13.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212150,2018-09-17,21000,2,10,0,1,R2,D1,10.5,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212151,2018-09-17,21100,2,11,0,1,R2,P,NA,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212152,2018-09-17,21200,2,12,0,1,R2,H,9.9,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212153,2018-09-17,21300,2,13,0,1,R3,H,4.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212154,2018-09-17,21400,2,14,0,1,R3,D1,7.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212155,2018-09-17,21500,2,15,0,1,R3,P,5.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212156,2018-09-17,21600,2,16,0,1,R3,D2,7.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212149,2018-09-17,20900,2,9,0,1,R2,D2,12.9,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212158,2018-09-17,22600,2,26,0,2,R4,H,5.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212141,2018-09-17,21700,2,17,0,2,R2,D1,13,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212157,2018-09-17,22500,2,25,0,2,R4,P,3.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212148,2018-09-17,22400,2,24,0,2,R3,H,8.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212147,2018-09-17,22300,2,23,0,2,R3,D2,5.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212146,2018-09-17,22200,2,22,0,2,R3,D1,14.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212145,2018-09-17,22100,2,21,0,2,R3,P,3.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212144,2018-09-17,22000,2,20,0,2,R2,D2,NA,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212142,2018-09-17,21800,2,18,0,2,R2,P,15.1,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212140,2018-09-17,20800,2,8,0,1,R4,D1,16.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212139,2018-09-17,20700,2,7,0,1,R4,H,4.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212138,2018-09-17,20600,2,6,0,1,R4,P,13,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212160,2018-09-17,22800,2,28,0,2,R4,D1,7.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212161,2018-09-17,23300,2,33,0,3,R3,D1,7.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212143,2018-09-17,21900,2,19,0,2,R2,H,12.1,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212177,2018-09-17,25700,2,57,0,4,R2,D2,16.7,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212184,2018-09-17,26400,2,64,0,4,R3,P,6.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212159,2018-09-17,22700,2,27,0,2,R4,D2,5.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212137,2018-09-17,20500,2,5,0,1,R4,D2,8.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212182,2018-09-17,26200,2,62,0,4,R3,D2,8.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212181,2018-09-17,26100,2,61,0,4,R3,H,5.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212180,2018-09-17,26000,2,60,0,4,R2,D1,26.7,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212178,2018-09-17,25800,2,58,0,4,R2,H,12.7,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212183,2018-09-17,26300,2,63,0,4,R3,D1,3.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212176,2018-09-17,24800,2,48,0,3,R2,D2,15.7,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212175,2018-09-17,24700,2,47,0,3,R2,P,NA,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212174,2018-09-17,24600,2,46,0,3,R2,D1,13,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212173,2018-09-17,24500,2,45,0,3,R2,H,13,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212166,2018-09-17,23800,2,38,0,3,R4,P,9.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212162,2018-09-17,23400,2,34,0,3,R3,H,3.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212179,2018-09-17,25900,2,59,0,4,R2,P,10.6,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2018 - 2019
218212172,2018-09-17,25200,2,52,0,4,R4,H,23,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212165,2018-09-17,23700,2,37,0,3,R4,D2,12.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212163,2018-09-17,23500,2,35,0,3,R3,P,7.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212167,2018-09-17,23900,2,39,0,3,R4,H,9.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212168,2018-09-17,24000,2,40,0,3,R4,D1,7.5,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212169,2018-09-17,24900,2,49,0,4,R4,D1,7.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212170,2018-09-17,25000,2,50,0,4,R4,P,7.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212171,2018-09-17,25100,2,51,0,4,R4,D2,18,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212164,2018-09-17,23600,2,36,0,3,R3,D2,8.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2018 - 2019
218212102,2018-04-25,21000,2,10,0,1,R2,D1,8.5,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212106,2018-04-25,21400,2,14,0,1,R3,D1,3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212103,2018-04-25,21100,2,11,0,1,R2,P,16.7,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212104,2018-04-25,21200,2,12,0,1,R2,H,8.6,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212105,2018-04-25,21300,2,13,0,1,R3,H,2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212107,2018-04-25,21500,2,15,0,1,R3,P,4.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212108,2018-04-25,21600,2,16,0,1,R3,D2,5.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212109,2018-04-25,22500,2,25,0,2,R4,P,2.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212110,2018-04-25,22600,2,26,0,2,R4,H,4.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212101,2018-04-25,20900,2,9,0,1,R2,D2,7.6,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212111,2018-04-25,22700,2,27,0,2,R4,D2,4.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212100,2018-04-25,22400,2,24,0,2,R3,H,8.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212099,2018-04-25,22300,2,23,0,2,R3,D2,3.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212098,2018-04-25,22200,2,22,0,2,R3,D1,4.2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212097,2018-04-25,22100,2,21,0,2,R3,P,1.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212096,2018-04-25,22000,2,20,0,2,R2,D2,14.3,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212095,2018-04-25,21900,2,19,0,2,R2,H,10.4,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212094,2018-04-25,21800,2,18,0,2,R2,P,11.9,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212093,2018-04-25,21700,2,17,0,2,R2,D1,12.3,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212092,2018-04-25,20800,2,8,0,1,R4,D1,7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212091,2018-04-25,20700,2,7,0,1,R4,H,3.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212089,2018-04-25,20500,2,5,0,1,R4,D2,7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212112,2018-04-25,22800,2,28,0,2,R4,D1,5.7,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212090,2018-04-25,20600,2,6,0,1,R4,P,6.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212130,2018-04-25,25800,2,58,0,4,R2,H,10.1,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212135,2018-04-25,26300,2,63,0,4,R3,D1,2,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212113,2018-04-25,23300,2,33,0,3,R3,D1,NA,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212136,2018-04-25,26400,2,64,0,4,R3,P,2.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212134,2018-04-25,26200,2,62,0,4,R3,D2,3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212133,2018-04-25,26100,2,61,0,4,R3,H,NA,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212131,2018-04-25,25900,2,59,0,4,R2,P,8.2,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212129,2018-04-25,25700,2,57,0,4,R2,D2,13.3,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212128,2018-04-25,24800,2,48,0,3,R2,D2,16,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212127,2018-04-25,24700,2,47,0,3,R2,P,17.4,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212126,2018-04-25,24600,2,46,0,3,R2,D1,12.7,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212125,2018-04-25,24500,2,45,0,3,R2,H,12.6,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212115,2018-04-25,23500,2,35,0,3,R3,P,5.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212132,2018-04-25,26000,2,60,0,4,R2,D1,30,-1 m,Vinterrug,2018,2018,Ref./Efterafg.,2017 - 2018
218212114,2018-04-25,23400,2,34,0,3,R3,H,1.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212124,2018-04-25,25200,2,52,0,4,R4,H,9.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212116,2018-04-25,23600,2,36,0,3,R3,D2,5.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212117,2018-04-25,23700,2,37,0,3,R4,D2,5.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212118,2018-04-25,23800,2,38,0,3,R4,P,6.9,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212119,2018-04-25,23900,2,39,0,3,R4,H,6.3,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212120,2018-04-25,24000,2,40,0,3,R4,D1,6.4,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212121,2018-04-25,24900,2,49,0,4,R4,D1,3.6,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212122,2018-04-25,25000,2,50,0,4,R4,P,5.8,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212123,2018-04-25,25100,2,51,0,4,R4,D2,8.1,-1 m,Startaar,2018,2018,Ref./Efterafg.,2017 - 2018
218212041,2018-03-26,20500,2,5,0,1,R4,D2,7,-1 m,Startaar,2018,2017,Ref./Efterafg.,2017 - 2018
218212055,2018-03-26,21100,2,11,0,1,R2,P,NA,-1 m,Vinterrug,2018,2017,Ref./Efterafg.,2017 - 2018
218212056,2018-03-26,21200,2,12,0,1,R2,H,8.9,-1 m,Vinterrug,2018,2017,Ref./Efterafg.,2017 - 2018
218212057,2018-03-26,21300,2,13,0,1,R3,H,1.1,-1 m,Startaar,2018,2017,Ref./Efterafg.,2017 - 2018
